Year,Month,States,Cents/kWh,CEPCI,2021 cents/kWh,2021_$/kWh,Year,CEPCI,source,,PA_2021_$/kWh
2010,11,OH,6.44,550.8,8.28734931,0.082873493,,,,,
2010,11,OK,5.04,550.8,6.485751634,0.064857516,,,,,
2010,11,OR,5.58,550.8,7.180653595,0.071806536,,,,,
2010,11,PA,7.65,550.8,9.844444444,0.098444444,,,,,
2010,11,RI,11.11,550.8,14.29696442,0.142969644,,,,,
2010,11,SC,5.65,550.8,7.270733479,0.072707335,,,,,
2010,11,SD,5.9,550.8,7.592447349,0.075924473,,,,,
2010,11,TN,6.66,550.8,8.570457516,0.085704575,,,,,
2010,11,TX,6.07,550.8,7.811212781,0.078112128,,,,,
2010,11,UT,4.15,550.8,5.340450254,0.053404503,,,,,
2010,11,VA,6.6,550.8,8.493246187,0.084932462,,,,,
2010,11,VT,9.65,550.8,12.41815541,0.124181554,,,,,
2010,11,WA,4.29,550.8,5.520610022,0.0552061,,,,,
2010,11,WI,6.8,550.8,8.750617284,0.087506173,,,,,
2010,11,WV,6.36,550.8,8.184400871,0.081844009,,,,,
2010,11,WY,5.02,550.8,6.460014524,0.064600145,,,,,
2010,10,AK,13.01,550.8,16.74198983,0.167419898,,,,,
2010,10,AL,6.12,550.8,7.875555556,0.078755556,,,,,
2010,10,AR,5.27,550.8,6.781728395,0.067817284,,,,,
2010,10,AZ,6.85,550.8,8.814960058,0.088149601,,,,,
2010,10,CA,10.49,550.8,13.49911402,0.13499114,,,,,
2010,10,CO,7.06,550.8,9.08519971,0.090851997,,,,,
2010,10,CT,14.02,550.8,18.04171387,0.180417139,,,,,
2010,10,DC,6.99,550.8,8.995119826,0.089951198,,,,,
2010,10,DE,9.63,550.8,12.3924183,0.123924183,,,,,
2010,10,FL,9.23,550.8,11.87767611,0.118776761,,,,,
2010,10,GA,5.63,550.8,7.244996369,0.072449964,,,,,
2010,10,HI,21.96,550.8,28.25934641,0.282593464,,,,,
2010,10,IA,5.16,550.8,6.640174292,0.066401743,,,,,
2010,10,ID,4.7,550.8,6.04822077,0.060482208,,,,,
2010,10,IL,6.61,550.8,8.506114742,0.085061147,,,,,
2010,10,IN,6.11,550.8,7.862687001,0.07862687,,,,,
2010,10,KS,6.4,550.8,8.235875091,0.082358751,,,,,
2010,10,KY,5.24,550.8,6.743122731,0.067431227,,,,,
2010,10,LA,6.09,550.8,7.836949891,0.078369499,,,,,
2010,10,MA,13.34,550.8,17.16665214,0.171666521,,,,,
2010,10,MD,9.1,550.8,11.71038489,0.117103849,,,,,
2010,10,ME,8.28,550.8,10.6551634,0.106551634,,,,,
2010,10,MI,6.77,550.8,8.712011619,0.087120116,,,,,
2010,10,MN,6.07,550.8,7.811212781,0.078112128,,,,,
2010,10,MO,5.32,550.8,6.846071169,0.068460712,,,,,
2010,10,MS,6.3,550.8,8.107189542,0.081071895,,,,,
2010,10,MT,5.54,550.8,7.129179375,0.071291794,,,,,
2010,10,NC,6.15,550.8,7.91416122,0.079141612,,,,,
2010,10,ND,5.84,550.8,7.51523602,0.07515236,,,,,
2010,10,NE,5.87,550.8,7.553841685,0.075538417,,,,,
2010,10,NH,12.84,550.8,16.5232244,0.165232244,,,,,
2010,10,NJ,10.76,550.8,13.846565,0.13846565,,,,,
2010,10,NM,5.96,550.8,7.669658678,0.076696587,,,,,
2010,10,NV,6.94,550.8,8.930777052,0.089307771,,,,,
2010,10,NY,8.71,550.8,11.20851126,0.112085113,,,,,
2010,10,OH,6.64,550.8,8.544720407,0.085447204,,,,,
2010,10,OK,5.36,550.8,6.897545389,0.068975454,,,,,
2010,10,OR,5.48,550.8,7.051968046,0.07051968,,,,,
2010,10,PA,7.5,550.8,9.651416122,0.096514161,,,,,
2010,10,RI,10.91,550.8,14.03959332,0.140395933,,,,,
2010,10,SC,5.74,550.8,7.386550472,0.073865505,,,,,
2010,10,SD,6.07,550.8,7.811212781,0.078112128,,,,,
2010,10,TN,7.07,550.8,9.098068264,0.090980683,,,,,
2010,10,TX,6.43,550.8,8.274480755,0.082744808,,,,,
2010,10,UT,5.3,550.8,6.82033406,0.068203341,,,,,
2010,10,VA,6.67,550.8,8.583326071,0.085833261,,,,,
2010,10,VT,9.59,550.8,12.34094408,0.123409441,,,,,
2010,10,WA,4.14,550.8,5.327581699,0.053275817,,,,,
2010,10,WI,6.84,550.8,8.802091503,0.088020915,,,,,
2010,10,WV,5.79,550.8,7.450893246,0.074508932,,,,,
2010,10,WY,5.14,550.8,6.614437182,0.066144372,,,,,
2010,9,AK,14.27,550.8,18.36342774,0.183634277,,,,,
2010,9,AL,6.21,550.8,7.991372549,0.079913725,,,,,
2010,9,AR,5.23,550.8,6.730254176,0.067302542,,,,,
2010,9,AZ,7.01,550.8,9.020856935,0.090208569,,,,,
2010,9,CA,11.07,550.8,14.2454902,0.142454902,,,,,
2010,9,CO,7.26,550.8,9.342570806,0.093425708,,,,,
2010,9,CT,14.43,550.8,18.56932462,0.185693246,,,,,
2010,9,DC,5.94,550.8,7.643921569,0.076439216,,,,,
2010,9,DE,9.76,550.8,12.55970951,0.125597095,,,,,
2010,9,FL,8.88,550.8,11.42727669,0.114272767,,,,,
2010,9,GA,5.99,550.8,7.708264343,0.077082643,,,,,
2010,9,HI,22.03,550.8,28.34942629,0.283494263,,,,,
2010,9,IA,5.69,550.8,7.322207698,0.073222077,,,,,
2010,9,ID,5.53,550.8,7.116310821,0.071163108,,,,,
2010,9,IL,6.89,550.8,8.866434277,0.088664343,,,,,
2010,9,IN,6.02,550.8,7.746870007,0.0774687,,,,,
2010,9,KS,6.2,550.8,7.978503994,0.07978504,,,,,
2010,9,KY,5.25,550.8,6.755991285,0.067559913,,,,,
2010,9,LA,6.07,550.8,7.811212781,0.078112128,,,,,
2010,9,MA,14.32,550.8,18.42777052,0.184277705,,,,,
2010,9,MD,9.27,550.8,11.92915033,0.119291503,,,,,
2010,9,ME,8.56,550.8,11.01548293,0.110154829,,,,,
2010,9,MI,7.35,550.8,9.4583878,0.094583878,,,,,
2010,9,MN,6.29,550.8,8.094320988,0.08094321,,,,,
2010,9,MO,6.13,550.8,7.88842411,0.078884241,,,,,
2010,9,MS,6.6,550.8,8.493246187,0.084932462,,,,,
2010,9,MT,5.69,550.8,7.322207698,0.073222077,,,,,
2010,9,NC,6.34,550.8,8.158663762,0.081586638,,,,,
2010,9,ND,6.05,550.8,7.785475672,0.077854757,,,,,
2010,9,NE,6.45,550.8,8.300217865,0.083002179,,,,,
2010,9,NH,12.95,550.8,16.6647785,0.166647785,,,,,
2010,9,NJ,11.73,550.8,15.09481481,0.150948148,,,,,
2010,9,NM,6.4,550.8,8.235875091,0.082358751,,,,,
2010,9,NV,9.43,550.8,12.1350472,0.121350472,,,,,
2010,9,NY,8.66,550.8,11.14416848,0.111441685,,,,,
2010,9,OH,6.36,550.8,8.184400871,0.081844009,,,,,
2010,9,OK,5.61,550.8,7.219259259,0.072192593,,,,,
2010,9,OR,5.51,550.8,7.090573711,0.070905737,,,,,
2010,9,PA,7.96,550.8,10.24336964,0.102433696,,,,,
2010,9,RI,11.64,550.8,14.97899782,0.149789978,,,,,
2010,9,SC,5.77,550.8,7.425156137,0.074251561,,,,,
2010,9,SD,6.18,550.8,7.952766885,0.079527669,,,,,
2010,9,TN,7.16,550.8,9.213885258,0.092138853,,,,,
2010,9,TX,6.19,550.8,7.965635439,0.079656354,,,,,
2010,9,UT,5.43,550.8,6.987625272,0.069876253,,,,,
2010,9,VA,6.42,550.8,8.2616122,0.082616122,,,,,
2010,9,VT,9.75,550.8,12.54684096,0.12546841,,,,,
2010,9,WA,4.25,550.8,5.469135802,0.054691358,,,,,
2010,9,WI,7.13,550.8,9.175279593,0.091752796,,,,,
2010,9,WV,5.98,550.8,7.695395788,0.076953958,,,,,
2010,9,WY,5.13,550.8,6.601568627,0.066015686,,,,,
2010,8,AK,13.45,550.8,17.30820625,0.173082062,,,,,
2010,8,AL,6.76,550.8,8.699143065,0.086991431,,,,,
2010,8,AR,5.63,550.8,7.244996369,0.072449964,,,,,
2010,8,AZ,7.47,550.8,9.612810458,0.096128105,,,,,
2010,8,CA,10.88,550.8,14.00098765,0.140009877,,,,,
2010,8,CO,7.51,550.8,9.664284677,0.096642847,,,,,
2010,8,CT,14.04,550.8,18.06745098,0.18067451,,,,,
2010,8,DC,8.13,550.8,10.46213508,0.104621351,,,,,
2010,8,DE,10.19,550.8,13.11305737,0.131130574,,,,,
2010,8,FL,9.06,550.8,11.65891068,0.116589107,,,,,
2010,8,GA,7.17,550.8,9.226753813,0.092267538,,,,,
2010,8,HI,22.34,550.8,28.74835149,0.287483515,,,,,
2010,8,IA,6.25,550.8,8.042846768,0.080428468,,,,,
2010,8,ID,5.5,550.8,7.077705156,0.070777052,,,,,
2010,8,IL,7.29,550.8,9.381176471,0.093811765,,,,,
2010,8,IN,6,550.8,7.721132898,0.077211329,,,,,
2010,8,KS,6.67,550.8,8.583326071,0.085833261,,,,,
2010,8,KY,5.56,550.8,7.154916485,0.071549165,,,,,
2010,8,LA,5.99,550.8,7.708264343,0.077082643,,,,,
2010,8,MA,14.5,550.8,18.6594045,0.186594045,,,,,
2010,8,MD,9.79,550.8,12.59831518,0.125983152,,,,,
2010,8,ME,9.2,550.8,11.83907044,0.118390704,,,,,
2010,8,MI,7.47,550.8,9.612810458,0.096128105,,,,,
2010,8,MN,6.76,550.8,8.699143065,0.086991431,,,,,
2010,8,MO,6.53,550.8,8.403166304,0.084031663,,,,,
2010,8,MS,6.83,550.8,8.789222948,0.087892229,,,,,
2010,8,MT,5.86,550.8,7.54097313,0.075409731,,,,,
2010,8,NC,6.75,550.8,8.68627451,0.086862745,,,,,
2010,8,ND,5.98,550.8,7.695395788,0.076953958,,,,,
2010,8,NE,6.87,550.8,8.840697168,0.088406972,,,,,
2010,8,NH,12.93,550.8,16.63904139,0.166390414,,,,,
2010,8,NJ,12.84,550.8,16.5232244,0.165232244,,,,,
2010,8,NM,6.76,550.8,8.699143065,0.086991431,,,,,
2010,8,NV,9.2,550.8,11.83907044,0.118390704,,,,,
2010,8,NY,9.12,550.8,11.736122,0.11736122,,,,,
2010,8,OH,6.51,550.8,8.377429194,0.083774292,,,,,
2010,8,OK,6.12,550.8,7.875555556,0.078755556,,,,,
2010,8,OR,5.36,550.8,6.897545389,0.068975454,,,,,
2010,8,PA,7.72,550.8,9.934524328,0.099345243,,,,,
2010,8,RI,11.86,550.8,15.26210603,0.15262106,,,,,
2010,8,SC,6.2,550.8,7.978503994,0.07978504,,,,,
2010,8,SD,6.16,550.8,7.927029775,0.079270298,,,,,
2010,8,TN,7,550.8,9.007988381,0.090079884,,,,,
2010,8,TX,6.68,550.8,8.596194626,0.085961946,,,,,
2010,8,UT,5.28,550.8,6.79459695,0.067945969,,,,,
2010,8,VA,6.52,550.8,8.390297749,0.083902977,,,,,
2010,8,VT,9.5,550.8,12.22512709,0.122251271,,,,,
2010,8,WA,4.17,550.8,5.366187364,0.053661874,,,,,
2010,8,WI,7.18,550.8,9.239622367,0.092396224,,,,,
2010,8,WV,6.02,550.8,7.746870007,0.0774687,,,,,
2010,8,WY,5.16,550.8,6.640174292,0.066401743,,,,,
2010,7,AK,13.27,550.8,17.07657226,0.170765723,,,,,
2010,7,AL,6.26,550.8,8.055715323,0.080557153,,,,,
2010,7,AR,5.71,550.8,7.347944808,0.073479448,,,,,
2010,7,AZ,7.44,550.8,9.574204793,0.095742048,,,,,
2010,7,CA,11.11,550.8,14.29696442,0.142969644,,,,,
2010,7,CO,7.54,550.8,9.702890341,0.097028903,,,,,
2010,7,CT,14.43,550.8,18.56932462,0.185693246,,,,,
2010,7,DC,9.87,550.8,12.70126362,0.127012636,,,,,
2010,7,DE,10.16,550.8,13.07445171,0.130744517,,,,,
2010,7,FL,9.17,550.8,11.80046478,0.118004648,,,,,
2010,7,GA,7.18,550.8,9.239622367,0.092396224,,,,,
2010,7,HI,22.25,550.8,28.6325345,0.286325345,,,,,
2010,7,IA,6.58,550.8,8.467509078,0.084675091,,,,,
2010,7,ID,5.64,550.8,7.257864924,0.072578649,,,,,
2010,7,IL,6.96,550.8,8.956514161,0.089565142,,,,,
2010,7,IN,5.94,550.8,7.643921569,0.076439216,,,,,
2010,7,KS,6.59,550.8,8.480377633,0.084803776,,,,,
2010,7,KY,5.36,550.8,6.897545389,0.068975454,,,,,
2010,7,LA,5.81,550.8,7.476630356,0.074766304,,,,,
2010,7,MA,14.39,550.8,18.5178504,0.185178504,,,,,
2010,7,MD,10.04,550.8,12.92002905,0.12920029,,,,,
2010,7,ME,9.64,550.8,12.40528686,0.124052869,,,,,
2010,7,MI,7.62,550.8,9.80583878,0.098058388,,,,,
2010,7,MN,6.71,550.8,8.63480029,0.086348003,,,,,
2010,7,MO,6.63,550.8,8.531851852,0.085318519,,,,,
2010,7,MS,6.79,550.8,8.737748729,0.087377487,,,,,
2010,7,MT,5.59,550.8,7.19352215,0.071935221,,,,,
2010,7,NC,6.85,550.8,8.814960058,0.088149601,,,,,
2010,7,ND,6.1,550.8,7.849818446,0.078498184,,,,,
2010,7,NE,6.97,550.8,8.969382716,0.089693827,,,,,
2010,7,NH,12.82,550.8,16.49748729,0.164974873,,,,,
2010,7,NJ,13.16,550.8,16.93501816,0.169350182,,,,,
2010,7,NM,6.51,550.8,8.377429194,0.083774292,,,,,
2010,7,NV,10.09,550.8,12.98437182,0.129843718,,,,,
2010,7,NY,9.51,550.8,12.23799564,0.122379956,,,,,
2010,7,OH,6.53,550.8,8.403166304,0.084031663,,,,,
2010,7,OK,6.08,550.8,7.824081336,0.078240813,,,,,
2010,7,OR,5.6,550.8,7.206390704,0.072063907,,,,,
2010,7,PA,8.02,550.8,10.32058097,0.10320581,,,,,
2010,7,RI,11.35,550.8,14.60580973,0.146058097,,,,,
2010,7,SC,6.14,550.8,7.901292665,0.079012927,,,,,
2010,7,SD,6.26,550.8,8.055715323,0.080557153,,,,,
2010,7,TN,7.01,550.8,9.020856935,0.090208569,,,,,
2010,7,TX,6.54,550.8,8.416034858,0.084160349,,,,,
2010,7,UT,5.66,550.8,7.283602033,0.07283602,,,,,
2010,7,VA,6.89,550.8,8.866434277,0.088664343,,,,,
2010,7,VT,9.37,550.8,12.05783588,0.120578359,,,,,
2010,7,WA,3.9,550.8,5.018736383,0.050187364,,,,,
2010,7,WI,7.12,550.8,9.162411038,0.09162411,,,,,
2010,7,WV,6,550.8,7.721132898,0.077211329,,,,,
2010,7,WY,4.91,550.8,6.318460421,0.063184604,,,,,
2010,6,AK,13.97,550.8,17.9773711,0.179773711,,,,,
2010,6,AL,6.47,550.8,8.325954975,0.08325955,,,,,
2010,6,AR,6.01,550.8,7.734001452,0.077340015,,,,,
2010,6,AZ,7.08,550.8,9.110936819,0.091109368,,,,,
2010,6,CA,10.44,550.8,13.43477124,0.134347712,,,,,
2010,6,CO,7.08,550.8,9.110936819,0.091109368,,,,,
2010,6,CT,14.78,550.8,19.01972404,0.19019724,,,,,
2010,6,DC,8.05,550.8,10.35918664,0.103591866,,,,,
2010,6,DE,9.87,550.8,12.70126362,0.127012636,,,,,
2010,6,FL,8.89,550.8,11.44014524,0.114401452,,,,,
2010,6,GA,6.73,550.8,8.6605374,0.086605374,,,,,
2010,6,HI,22.18,550.8,28.54245461,0.285424546,,,,,
2010,6,IA,5.51,550.8,7.090573711,0.070905737,,,,,
2010,6,ID,5.69,550.8,7.322207698,0.073222077,,,,,
2010,6,IL,6.66,550.8,8.570457516,0.085704575,,,,,
2010,6,IN,5.77,550.8,7.425156137,0.074251561,,,,,
2010,6,KS,6.27,550.8,8.068583878,0.080685839,,,,,
2010,6,KY,5.19,550.8,6.678779956,0.0667878,,,,,
2010,6,LA,5.48,550.8,7.051968046,0.07051968,,,,,
2010,6,MA,14.15,550.8,18.20900508,0.182090051,,,,,
2010,6,MD,9.47,550.8,12.18652142,0.121865214,,,,,
2010,6,ME,8.99,550.8,11.56883079,0.115688308,,,,,
2010,6,MI,7.3,550.8,9.394045025,0.09394045,,,,,
2010,6,MN,6.39,550.8,8.223006536,0.082230065,,,,,
2010,6,MO,6.37,550.8,8.197269426,0.081972694,,,,,
2010,6,MS,6.58,550.8,8.467509078,0.084675091,,,,,
2010,6,MT,5.32,550.8,6.846071169,0.068460712,,,,,
2010,6,NC,6.34,550.8,8.158663762,0.081586638,,,,,
2010,6,ND,5.88,550.8,7.56671024,0.075667102,,,,,
2010,6,NE,6.31,550.8,8.120058097,0.081200581,,,,,
2010,6,NH,12.79,550.8,16.45888163,0.164588816,,,,,
2010,6,NJ,12.71,550.8,16.35593319,0.163559332,,,,,
2010,6,NM,5.96,550.8,7.669658678,0.076696587,,,,,
2010,6,NV,8.57,550.8,11.02835149,0.110283515,,,,,
2010,6,NY,9.22,550.8,11.86480755,0.118648076,,,,,
2010,6,OH,6.45,550.8,8.300217865,0.083002179,,,,,
2010,6,OK,6.09,550.8,7.836949891,0.078369499,,,,,
2010,6,OR,5.24,550.8,6.743122731,0.067431227,,,,,
2010,6,PA,7.5,550.8,9.651416122,0.096514161,,,,,
2010,6,RI,12.13,550.8,15.60955701,0.15609557,,,,,
2010,6,SC,5.83,550.8,7.502367466,0.075023675,,,,,
2010,6,SD,6.16,550.8,7.927029775,0.079270298,,,,,
2010,6,TN,6.81,550.8,8.763485839,0.087634858,,,,,
2010,6,TX,6.48,550.8,8.338823529,0.083388235,,,,,
2010,6,UT,5.63,550.8,7.244996369,0.072449964,,,,,
2010,6,VA,6.57,550.8,8.454640523,0.084546405,,,,,
2010,6,VT,9.46,550.8,12.17365287,0.121736529,,,,,
2010,6,WA,3.79,550.8,4.87718228,0.048771823,,,,,
2010,6,WI,7.18,550.8,9.239622367,0.092396224,,,,,
2010,6,WV,5.63,550.8,7.244996369,0.072449964,,,,,
2010,6,WY,4.89,550.8,6.292723312,0.062927233,,,,,
2010,5,AK,14.78,550.8,19.01972404,0.19019724,,,,,
2010,5,AL,6.11,550.8,7.862687001,0.07862687,,,,,
2010,5,AR,5.34,550.8,6.871808279,0.068718083,,,,,
2010,5,AZ,6.89,550.8,8.866434277,0.088664343,,,,,
2010,5,CA,9.42,550.8,12.12217865,0.121221786,,,,,
2010,5,CO,7.12,550.8,9.162411038,0.09162411,,,,,
2010,5,CT,14.35,550.8,18.46637618,0.184663762,,,,,
2010,5,DC,8.3,550.8,10.68090051,0.106809005,,,,,
2010,5,DE,9.44,550.8,12.14791576,0.121479158,,,,,
2010,5,FL,8.74,550.8,11.24711692,0.112471169,,,,,
2010,5,GA,5.88,550.8,7.56671024,0.075667102,,,,,
2010,5,HI,22.13,550.8,28.47811184,0.284781118,,,,,
2010,5,IA,5.2,550.8,6.691648511,0.066916485,,,,,
2010,5,ID,5.19,550.8,6.678779956,0.0667878,,,,,
2010,5,IL,6.77,550.8,8.712011619,0.087120116,,,,,
2010,5,IN,5.74,550.8,7.386550472,0.073865505,,,,,
2010,5,KS,6.14,550.8,7.901292665,0.079012927,,,,,
2010,5,KY,4.99,550.8,6.42140886,0.064214089,,,,,
2010,5,LA,5.66,550.8,7.283602033,0.07283602,,,,,
2010,5,MA,13.24,550.8,17.03796659,0.170379666,,,,,
2010,5,MD,9.35,550.8,12.03209877,0.120320988,,,,,
2010,5,ME,8.88,550.8,11.42727669,0.114272767,,,,,
2010,5,MI,7.29,550.8,9.381176471,0.093811765,,,,,
2010,5,MN,5.83,550.8,7.502367466,0.075023675,,,,,
2010,5,MO,5.38,550.8,6.923282498,0.069232825,,,,,
2010,5,MS,6.3,550.8,8.107189542,0.081071895,,,,,
2010,5,MT,5.43,550.8,6.987625272,0.069876253,,,,,
2010,5,NC,6.13,550.8,7.88842411,0.078884241,,,,,
2010,5,ND,5.75,550.8,7.399419027,0.07399419,,,,,
2010,5,NE,5.8,550.8,7.463761801,0.074637618,,,,,
2010,5,NH,12.52,550.8,16.11143065,0.161114306,,,,,
2010,5,NJ,11.59,550.8,14.91465505,0.14914655,,,,,
2010,5,NM,5.7,550.8,7.335076253,0.073350763,,,,,
2010,5,NV,6.37,550.8,8.197269426,0.081972694,,,,,
2010,5,NY,8.95,550.8,11.51735657,0.115173566,,,,,
2010,5,OH,6.33,550.8,8.145795207,0.081457952,,,,,
2010,5,OK,5.19,550.8,6.678779956,0.0667878,,,,,
2010,5,OR,5.41,550.8,6.961888163,0.069618882,,,,,
2010,5,PA,7.56,550.8,9.728627451,0.097286275,,,,,
2010,5,RI,11.97,550.8,15.40366013,0.154036601,,,,,
2010,5,SC,5.6,550.8,7.206390704,0.072063907,,,,,
2010,5,SD,6.13,550.8,7.88842411,0.078884241,,,,,
2010,5,TN,6.36,550.8,8.184400871,0.081844009,,,,,
2010,5,TX,6.4,550.8,8.235875091,0.082358751,,,,,
2010,5,UT,4.98,550.8,6.408540305,0.064085403,,,,,
2010,5,VA,6.67,550.8,8.583326071,0.085833261,,,,,
2010,5,VT,9.29,550.8,11.95488744,0.119548874,,,,,
2010,5,WA,3.81,550.8,4.90291939,0.049029194,,,,,
2010,5,WI,6.64,550.8,8.544720407,0.085447204,,,,,
2010,5,WV,5.74,550.8,7.386550472,0.073865505,,,,,
2010,5,WY,4.87,550.8,6.266986202,0.062669862,,,,,
2010,4,AK,14.62,550.8,18.81382716,0.188138272,,,,,
2010,4,AL,5.77,550.8,7.425156137,0.074251561,,,,,
2010,4,AR,5.14,550.8,6.614437182,0.066144372,,,,,
2010,4,AZ,6.24,550.8,8.029978214,0.080299782,,,,,
2010,4,CA,9.03,550.8,11.62030501,0.11620305,,,,,
2010,4,CO,7.02,550.8,9.03372549,0.090337255,,,,,
2010,4,CT,14.62,550.8,18.81382716,0.188138272,,,,,
2010,4,DC,7.17,550.8,9.226753813,0.092267538,,,,,
2010,4,DE,9.04,550.8,11.63317357,0.116331736,,,,,
2010,4,FL,8.79,550.8,11.31145969,0.113114597,,,,,
2010,4,GA,5.61,550.8,7.219259259,0.072192593,,,,,
2010,4,HI,21.14,550.8,27.20412491,0.272041249,,,,,
2010,4,IA,5.11,550.8,6.575831518,0.065758315,,,,,
2010,4,ID,4.8,550.8,6.176906318,0.061769063,,,,,
2010,4,IL,6.65,550.8,8.557588962,0.08557589,,,,,
2010,4,IN,5.73,550.8,7.373681917,0.073736819,,,,,
2010,4,KS,6.21,550.8,7.991372549,0.079913725,,,,,
2010,4,KY,4.84,550.8,6.228380537,0.062283805,,,,,
2010,4,LA,6.03,550.8,7.759738562,0.077597386,,,,,
2010,4,MA,13.53,550.8,17.41115468,0.174111547,,,,,
2010,4,MD,9.46,550.8,12.17365287,0.121736529,,,,,
2010,4,ME,8.31,550.8,10.69376906,0.106937691,,,,,
2010,4,MI,7.16,550.8,9.213885258,0.092138853,,,,,
2010,4,MN,5.97,550.8,7.682527233,0.076825272,,,,,
2010,4,MO,4.84,550.8,6.228380537,0.062283805,,,,,
2010,4,MS,6.15,550.8,7.91416122,0.079141612,,,,,
2010,4,MT,5.4,550.8,6.949019608,0.069490196,,,,,
2010,4,NC,5.95,550.8,7.656790123,0.076567901,,,,,
2010,4,ND,5.68,550.8,7.309339143,0.073093391,,,,,
2010,4,NE,5.46,550.8,7.026230937,0.070262309,,,,,
2010,4,NH,12.49,550.8,16.07282498,0.16072825,,,,,
2010,4,NJ,11,550.8,14.15541031,0.141554103,,,,,
2010,4,NM,6.02,550.8,7.746870007,0.0774687,,,,,
2010,4,NV,6.61,550.8,8.506114742,0.085061147,,,,,
2010,4,NY,8.53,550.8,10.97687727,0.109768773,,,,,
2010,4,OH,6.39,550.8,8.223006536,0.082230065,,,,,
2010,4,OK,5.07,550.8,6.524357298,0.065243573,,,,,
2010,4,OR,5.27,550.8,6.781728395,0.067817284,,,,,
2010,4,PA,7.55,550.8,9.715758896,0.097157589,,,,,
2010,4,RI,11.6,550.8,14.9275236,0.149275236,,,,,
2010,4,SC,5.43,550.8,6.987625272,0.069876253,,,,,
2010,4,SD,5.99,550.8,7.708264343,0.077082643,,,,,
2010,4,TN,6.28,550.8,8.081452433,0.080814524,,,,,
2010,4,TX,6.48,550.8,8.338823529,0.083388235,,,,,
2010,4,UT,4.83,550.8,6.215511983,0.06215512,,,,,
2010,4,VA,6.59,550.8,8.480377633,0.084803776,,,,,
2010,4,VT,8.96,550.8,11.53022513,0.115302251,,,,,
2010,4,WA,3.97,550.8,5.108816267,0.051088163,,,,,
2010,4,WI,6.53,550.8,8.403166304,0.084031663,,,,,
2010,4,WV,5.66,550.8,7.283602033,0.07283602,,,,,
2010,4,WY,4.82,550.8,6.202643428,0.062026434,,,,,
2010,3,AK,13.93,550.8,17.92589688,0.179258969,,,,,
2010,3,AL,5.28,550.8,6.79459695,0.067945969,,,,,
2010,3,AR,5.42,550.8,6.974756718,0.069747567,,,,,
2010,3,AZ,6.14,550.8,7.901292665,0.079012927,,,,,
2010,3,CA,8.9,550.8,11.4530138,0.114530138,,,,,
2010,3,CO,6.33,550.8,8.145795207,0.081457952,,,,,
2010,3,CT,14.84,550.8,19.09693537,0.190969354,,,,,
2010,3,DC,5.26,550.8,6.76885984,0.067688598,,,,,
2010,3,DE,8.94,550.8,11.50448802,0.11504488,,,,,
2010,3,FL,8.78,550.8,11.29859114,0.112985911,,,,,
2010,3,GA,5.82,550.8,7.489498911,0.074894989,,,,,
2010,3,HI,22.12,550.8,28.46524328,0.284652433,,,,,
2010,3,IA,5.14,550.8,6.614437182,0.066144372,,,,,
2010,3,ID,4.78,550.8,6.151169208,0.061511692,,,,,
2010,3,IL,6.99,550.8,8.995119826,0.089951198,,,,,
2010,3,IN,5.61,550.8,7.219259259,0.072192593,,,,,
2010,3,KS,5.93,550.8,7.631053014,0.07631053,,,,,
2010,3,KY,4.53,550.8,5.829455338,0.058294553,,,,,
2010,3,LA,6.6,550.8,8.493246187,0.084932462,,,,,
2010,3,MA,13.22,550.8,17.01222948,0.170122295,,,,,
2010,3,MD,9.56,550.8,12.30233842,0.123023384,,,,,
2010,3,ME,9.3,550.8,11.96775599,0.11967756,,,,,
2010,3,MI,6.41,550.8,8.248743646,0.082487436,,,,,
2010,3,MN,6.27,550.8,8.068583878,0.080685839,,,,,
2010,3,MO,4.73,550.8,6.086826434,0.060868264,,,,,
2010,3,MS,5.78,550.8,7.438024691,0.074380247,,,,,
2010,3,MT,5.59,550.8,7.19352215,0.071935221,,,,,
2010,3,NC,5.98,550.8,7.695395788,0.076953958,,,,,
2010,3,ND,5.49,550.8,7.064836601,0.070648366,,,,,
2010,3,NE,6.44,550.8,8.28734931,0.082873493,,,,,
2010,3,NH,12.61,550.8,16.22724764,0.162272476,,,,,
2010,3,NJ,11.44,550.8,14.72162672,0.147216267,,,,,
2010,3,NM,6,550.8,7.721132898,0.077211329,,,,,
2010,3,NV,6.48,550.8,8.338823529,0.083388235,,,,,
2010,3,NY,8.2,550.8,10.55221496,0.10552215,,,,,
2010,3,OH,6.23,550.8,8.017109659,0.080171097,,,,,
2010,3,OK,4.48,550.8,5.765112564,0.057651126,,,,,
2010,3,OR,5.49,550.8,7.064836601,0.070648366,,,,,
2010,3,PA,7.79,550.8,10.02460421,0.100246042,,,,,
2010,3,RI,12.91,550.8,16.61330428,0.166133043,,,,,
2010,3,SC,5.23,550.8,6.730254176,0.067302542,,,,,
2010,3,SD,5.97,550.8,7.682527233,0.076825272,,,,,
2010,3,TN,5.96,550.8,7.669658678,0.076696587,,,,,
2010,3,TX,6.56,550.8,8.441771968,0.08441772,,,,,
2010,3,UT,4.7,550.8,6.04822077,0.060482208,,,,,
2010,3,VA,6.66,550.8,8.570457516,0.085704575,,,,,
2010,3,VT,9.73,550.8,12.52110385,0.125211038,,,,,
2010,3,WA,4.08,550.8,5.25037037,0.052503704,,,,,
2010,3,WI,6.59,550.8,8.480377633,0.084803776,,,,,
